"GeneName","PearsonCorrelation","p.Standard","q.Standard"
"10623","CHST7",-0.0571630756148761,0.421860526287788,0.217624837757713
"10624","SYNJ2BP",-0.0571083696696982,0.422305848824328,0.217814907364591
"10625","OR1G1",-0.0571080492994121,0.422308457535867,0.217814907364591
"10626","HDC",-0.0570995784397644,0.422377437452783,0.217829985562819
"10627","SNHG3",0.0570707963469947,0.422611864655264,0.217909874578925
"10628","SNORA73A",0.0570707963469947,0.422611864655264,0.217909874578925
"10629","OCRL",0.057059601478989,0.422703066086163,0.217936396511375
"10630","SIPA1L1",-0.0570208710445259,0.42301868002798,0.218078604721765
"10631","PRSS22",-0.056998705529441,0.423199368033416,0.218151234424248
"10632","SIRT6",0.0569729753283321,0.423409170590239,0.21823885705222
"10633","TRIM44",-0.0569258915654411,0.423793244817976,0.218416280040515
"10634","ZNHIT3",-0.0569197722487165,0.423843176450025,0.21842147409071
"10635","BANP",0.0568911816055681,0.424076511922297,0.218521172804434
"10636","FKBP4",0.0568757345460373,0.424202610217609,0.218565600029218
"10637","ASCL1",-0.0568659606831426,0.424282407967135,0.218586165311093
"10638","FOSL2",0.0568549440721233,0.424372362425909,0.218611958872822
"10639","DNAI2",0.0568489553383027,0.424421267149449,0.218616603137518
"10640","PRPF8",-0.0568423601923799,0.424475127680339,0.218623798993189
"10641","RCOR1",-0.0568161497378772,0.424689219497084,0.218713512066946
"10642","PPP1R2",0.0568021653607204,0.424803472012313,0.218751796210451
"10643","BMP3",0.0567600957359307,0.425147288474033,0.218908275602296
"10644","USP49",0.0567359088331028,0.425345030160389,0.218980137104087
"10645","ITGA8",-0.0567255572570418,0.425429676423688,0.218980137104087
"10646","WIF1",-0.0567248879233003,0.425435149992968,0.218980137104087
"10647","KCNN1",0.0567234786439771,0.425446674702683,0.218980137104087
"10648","WAC",0.0567166209075689,0.425502758013624,0.218988437387803
"10649","ZNF26",-0.0567106581901153,0.425551525234824,0.218992971181544
"10650","EHBP1L1",0.056704574584223,0.425601284493696,0.218998014588292
"10651","UPK1B",0.0566901520791375,0.425719263023351,0.219038156759637
"10652","CRYM",0.0566565807419574,0.425993955403271,0.219158915161694
"10653","PIK3CB",0.056621665009354,0.42627975666476,0.219275328072728
"10654","TRPC3",-0.0566191614321765,0.426300253843224,0.219275328072728
"10655","PRICKLE3",0.0566049939139919,0.426416256254093,0.219289653284871
"10656","CD209",0.0566049052035703,0.426416982664737,0.219289653284871
"10657","NGFRAP1",-0.0566011002999815,0.42644814001993,0.219289653284871
"10658","ITGA10",-0.0565515996319244,0.426853607722099,0.219477561551056
"10659","CACFD1",-0.0565336031020529,0.427001075224762,0.219513219966673
"10660","C1orf56",-0.0565333604149874,0.427003064056479,0.219513219966673
"10661","GPRIN2",0.0564869661703946,0.427383365180008,0.21966278308809
"10662","ICAM5",0.0564844136274605,0.427404294453722,0.21966278308809
"10663","KCNA5",0.0564812502340218,0.427430233143862,0.21966278308809
"10664","HSD17B3",0.0564783129399713,0.427454318712846,0.21966278308809
"10665","LOC339166",-0.0564648788935446,0.427564486758968,0.21967820080331
"10666","WSCD1",-0.0564648788935446,0.427564486758968,0.21967820080331
"10667","TLN1",-0.0564556451501467,0.427640219039315,0.219688309172104
"10668","UPF3B",0.0564501052676376,0.42768565913689,0.219688309172104
"10669","ADCK4",0.0564452063223002,0.427725844357181,0.219688309172104
"10670","NHLH2",0.0564429321255787,0.427744499947971,0.219688309172104
"10671","LOC51145",0.0563907809647607,0.428172432730384,0.219887488101804
"10672","KRT8",-0.0563607516686447,0.428418953672936,0.219991583664156
"10673","LGR4",-0.0563563115162586,0.428455411364448,0.219991583664156
"10674","DRD4",0.0563466764895786,0.428534529845766,0.220011595344875
"10675","METTL22",-0.0562929848937413,0.428975574980624,0.220217400677579
"10676","CLEC4E",-0.0562836943727241,0.429051917694278,0.220235962634964
"10677","ERCC4",0.0562605959322648,0.429241757681335,0.220312774765944
"10678","DNAH6",0.0562395552829247,0.429414727278913,0.220359861729037
"10679","PCSK2",0.0562378015529625,0.429429146037693,0.220359861729037
"10680","MC2R",0.0562347640350464,0.429454120460536,0.220359861729037
"10681","RBM15B",0.0562175192992464,0.429595922231462,0.220411986619095
"10682","IBA57",-0.0562027974748035,0.429716999652749,0.220453469742194
"10683","DLST",0.0561645166321811,0.430031926491723,0.220594384444525
"10684","AUP1",0.0561512203101523,0.430141343013889,0.220629861576231
"10685","CATR1",-0.0561345973456343,0.430278157252152,0.220659529803638
"10686","CNKSR2",-0.0561344089078987,0.430279708320115,0.220659529803638
"10687","RPARP-AS1",-0.0561064612392694,0.430509786634706,0.220753271402204
"10688","LAMC2",0.0561024202398557,0.430543059884238,0.220753271402204
"10689","PIDD1",-0.0560969022744355,0.430588496733457,0.220755915710209
"10690","CDH16",0.05608624608805,0.430676251279102,0.220780253108217
"10691","WNT2",0.0560753229345208,0.43076621498078,0.220805718341293
"10692","B9D2",0.0560578485003409,0.430910157835541,0.220842703697769
"10693","RPUSD2",-0.0560533913631644,0.430946877209801,0.220842703697769
"10694","HRC",0.0560518889143672,0.430959255286134,0.220842703697769
"10695","WDR25",-0.0560450260141813,0.431015798579007,0.220851029065096
"10696","SGCB",0.0560218968046043,0.431206391021338,0.220928032782964
"10697","RGS11",0.0560146744297405,0.431265915721735,0.22093787599516
"10698","CALCA",0.056004119563757,0.431352914320491,0.220952351161883
"10699","ABHD17B",0.0560014643256038,0.431374801735566,0.220952351161883
"10700","CDC42",0.0559534006430708,0.431771106035931,0.221134673433286
"10701","ORC3",-0.0559481463145041,0.431814442737434,0.221136203632645
"10702","DPP6",0.0559379988402009,0.431898144234547,0.221158402803032
"10703","CDK5RAP2",-0.0559214743492767,0.432034466499659,0.221207540376624
"10704","BPIFA1",0.0558965234853694,0.432240350648068,0.221261100911571
"10705","DENND2A",0.0558902158483623,0.432292407549888,0.221261100911571
"10706","HERC2P3",-0.0558892279397705,0.432300561080871,0.221261100911571
"10707","LOC101930458",-0.0558892279397705,0.432300561080871,0.221261100911571
"10708","ZMYM5",0.0558655681724982,0.432495859172482,0.221340388282146
"10709","GFRA4",0.0557314477995167,0.433603902831139,0.221886737213782
"10710","MADCAM1",0.0557116087764168,0.433767941960543,0.221949956813626
"10711","ETHE1",-0.05566200733063,0.434178227280096,0.222139151857572
"10712","SELE",0.0555906607230093,0.434768769823386,0.222420528201978
"10713","SSX4",0.0555580835380541,0.435038566817226,0.222517010398321
"10714","SSX4B",0.0555580835380541,0.435038566817226,0.222517010398321
"10715","EIF3H",-0.0555402991015491,0.435185893916863,0.222563652170284
"10716","S100A1",0.0555372719256338,0.435210974021265,0.222563652170284
"10717","MMP14",-0.0555075357154646,0.435457381936604,0.222668886177968
"10718","RNF187",-0.0554892461712556,0.435608977074457,0.222725623048882
"10719","KPNA5",0.0554646855202803,0.435812598445564,0.222808947717273
"10720","IRX4",0.0554426410397162,0.435995405631353,0.222881616593401
"10721","SRF",0.0554347857489533,0.436060557390546,0.222894131863409
"10722","NUDT2",-0.0554296862208693,0.436102855835796,0.222894964323924
"10723","MAP4K5",-0.0554212214423539,0.436173072789341,0.22291006462709
"10724","GC",-0.0554112829209548,0.436255522953859,0.222913355826703
"10725","ZNF623",0.0554054557229589,0.436303869635258,0.222913355826703
"10726","CYP2A7",-0.0554046155659622,0.43631084044211,0.222913355826703
"10727","KHDRBS1",0.0554008353732794,0.436342205595948,0.222913355826703
"10728","ZNF493",0.0553897475280474,0.436434211492362,0.222927130772807
"10729","NUDT11",-0.0553877821895317,0.436450520840887,0.222927130772807
"10730","EMR1",0.0553630039087916,0.43665617305548,0.223011388452994
"10731","TKTL1",0.0553424746002205,0.436826601938024,0.223077642657758
"10732","PCIF1",-0.0553296427121378,0.436933148131915,0.223098661644618
"10733","KIAA0226",0.0553277126732369,0.436949174981785,0.223098661644618
"10734","L1TD1",-0.055318761061282,0.437023512652853,0.223115831270481
"10735","FCAR",0.0552785734624571,0.437357334932944,0.22326546135242
"10736","OR1D2",0.0552735166392956,0.437399350224781,0.223266113610566
"10737","LOC100131510",0.0552402454061337,0.437675846048884,0.223386442838137
"10738","FOSB",-0.0552312246225007,0.437750829130814,0.223403908653144
"10739","KCNJ5",0.0552146003002832,0.437889033950136,0.223453633103538
"10740","PIP5K1A",0.0552029792533262,0.437985659238907,0.223482132344429
"10741","SPP2",0.0551925520173669,0.438072368702389,0.223491218686535
"10742","POLDIP2",0.0551910302341075,0.438085024168374,0.223491218686535
"10743","P2RX6",0.0551804585203977,0.4381729464822,0.223515267019411
"10744","CHD8",-0.0551588955458514,0.438352311511154,0.223572921739697
"10745","EMC7",-0.0551570628375756,0.438367558262409,0.223572921739697
"10746","NPTXR",0.0551395167681909,0.438513543606452,0.22362656587121
"10747","PKNOX2",0.0551027213942583,0.438819775216594,0.223761912406794
"10748","CCL27",0.0550927181427688,0.438903048873646,0.223783554158976
"10749","SEC14L1",0.0550738579554162,0.439060077943168,0.223842794068254
"10750","HOXA10",0.0550543113305464,0.439222855963703,0.223880236058793
"10751","MFSD1",0.0550526448659179,0.439236735333348,0.223880236058793
"10752","NINL",-0.0550503236822919,0.439256068031679,0.223880236058793
"10753","CLN8",0.0550442941883035,0.439306288803957,0.223885011902945
"10754","RASL10A",-0.055029306012414,0.439431142236216,0.223927818593965
"10755","RPS4Y1",-0.0550089856440548,0.439600445717013,0.223993266327816
"10756","EIF2B4",-0.0549762695266356,0.43987310488141,0.224111360677423
"10757","WASL",0.0549599335570316,0.440009286320398,0.224159905371516
"10758","OR2F1",0.0549493687007443,0.440097370812677,0.224183940638361
"10759","TFDP3",0.0549417153884213,0.440161186560082,0.224195610179512
"10760","COL4A4",0.0549237108903539,0.440311334497799,0.224251246670444
"10761","CSNK1G2",-0.0549119194537509,0.440409684562875,0.22425421357658
"10762","CNOT7",0.0549060182812773,0.440458909769218,0.22425421357658
"10763","MTM1",0.0549027829834844,0.440485898647,0.22425421357658
"10764","FBRS",-0.0549002027105067,0.440507423975799,0.22425421357658
"10765","NPTX2",-0.0548930727825617,0.440566906849887,0.22425421357658
"10766","ORC5",0.0548833603718107,0.440647941945767,0.22425421357658
"10767","DNMT3L",0.054879322477868,0.44068163443532,0.22425421357658
"10768","KRTAP9-9",0.05487737209367,0.440697909110753,0.22425421357658
"10769","CDKL1",0.0548746367733564,0.440720734137198,0.22425421357658
"10770","PPP3CC",-0.0548739651541141,0.440726338602407,0.22425421357658
"10771","SMARCD2",0.0548432250064483,0.4409828993823,0.224363928695562
"10772","BAD",-0.0548309047142631,0.441085749723362,0.224395425682025
"10773","ARAP2",0.0548056497526362,0.441296621777023,0.22445946391121
"10774","LOC101928667",0.0548056497526362,0.441296621777023,0.22445946391121
"10775","KIFAP3",-0.0547946583925881,0.441388414490928,0.22445946391121
"10776","TBCD",0.054793975376814,0.441394118953134,0.22445946391121
"10777","WNT7B",0.0547913071709973,0.441416403874531,0.22445946391121
"10778","PEX1",-0.0547643689226589,0.441641428521526,0.224553054157992
"10779","UQCRC1",0.0547521836064229,0.441743238099708,0.224583984019856
"10780","SLC2A4",0.0547411922702263,0.441835083259681,0.224599251618059
"10781","ZNF551",-0.0547387814099843,0.441855230195816,0.224599251618059
"10782","GATA1",0.054665519768506,0.442467707015045,0.22488972157441
"10783","SERTAD2",0.0546472578092741,0.442620454175053,0.224946103380457
"10784","LAMC3",0.0546424436658784,0.442660725731283,0.224946103380457
"10785","DRG2",-0.0546239334940506,0.442815587430358,0.225003936497277
"10786","CHRNA9",-0.0546022228118531,0.442997264635623,0.225075383152295
"10787","RPS17",-0.0545875297619987,0.443120241504123,0.2251169952126
"10788","CRB1",0.0545463909803327,0.44346466474835,0.225271089843833
"10789","GDF10",-0.0545104664650845,0.443765556756007,0.22540304497331
"10790","CNPPD1",-0.0544850572876875,0.44397844539319,0.225490279997519
"10791","RP5-1118D24.2",0.0544792370040481,0.444027218269693,0.225494154539323
"10792","TRIAP1",0.0544584811818273,0.44420117278612,0.225561594540009
"10793","MBD2",0.0544335258535521,0.444410374327288,0.22562757443328
"10794","G6PC",-0.0544331596439225,0.444413444691931,0.22562757443328
"10795","KCNE2",0.0543993548240221,0.444696921727492,0.225748242402125
"10796","CPS1",-0.0543949934233101,0.444733502554834,0.225748242402125
"10797","TCEB2",-0.0543863461227488,0.444806035977107,0.22576415071827
"10798","DDI2",0.0543759243332133,0.444893462660093,0.225766708297368
"10799","RSC1A1",0.0543759243332133,0.444893462660093,0.225766708297368
"10800","SAP18",0.0543420350377227,0.445177821452129,0.225890093945547
"10801","ERCC2",-0.0543255456608377,0.445316217840862,0.225939400030171
"10802","HAND2",0.0543025242869138,0.445509478295742,0.225988221870968
"10803","TRA2A",0.0543021980990159,0.445512216926654,0.225988221870968
"10804","ZNF710",0.0542993480194636,0.445536146225666,0.225988221870968
"10805","AGTR2",0.0542933663844669,0.445586370455861,0.225992781411375
"10806","TRA2B",0.0542793582165758,0.445704001202734,0.226031524224931
"10807","RNASE3",0.054272068511404,0.445765221949975,0.226041655103615
"10808","ZNF133",-0.0542662467379343,0.445814118049376,0.226045535019863
"10809","PC",0.054250447484981,0.445946828566152,0.226091907538753
"10810","KIF5B",0.054231426481665,0.446106630676928,0.226132868886207
"10811","LOC100130741",0.0542310085061991,0.446110142597622,0.226132868886207
"10812","AKT2",0.0542051459320073,0.446327475879479,0.226222111706454
"10813","ENTPD6",0.054192613185998,0.446432814883357,0.226254578712437
"10814","GRB14",0.0541174674507623,0.447064716155211,0.226553879660294
"10815","ROCK2",-0.0541097234679386,0.447129863996805,0.226565944655781
"10816","TOR1B",-0.0540327224796229,0.44777794129549,0.226873357304483
"10817","ZCCHC2",0.0540190199148785,0.447893324017469,0.226886751886521
"10818","PRKD3",0.0540167363461179,0.447912554479645,0.226886751886521
"10819","MRPS34",0.0540148342677493,0.447928572677238,0.226886751886521
"10820","AURKAIP1",0.053960679234754,0.44838477001213,0.227096838351011
"10821","EPHA1",0.0538994959735574,0.448900486594913,0.227337028369461
"10822","KHDRBS2",0.0538631156361622,0.449207296067305,0.227471386784905
"10823","RP1-272E8.1",0.0538446388298548,0.449363163205868,0.227529292653369
"10824","LXN",-0.0538367667389697,0.449429580024346,0.227541899981343
"10825","CCDC47",-0.0538148429518761,0.449614580023954,0.227614536965547
"10826","LDHAL6B",0.0537835440553487,0.449878764273946,0.227710404275545
"10827","CEACAM1",0.053782562948932,0.449887046895607,0.227710404275545
"10828","CCDC15",0.053774073785476,0.449958717035718,0.227725648946042
"10829","OPHN1",-0.0537521569915999,0.450143780155198,0.22779587020481
"10830","ITGB1BP2",0.0537477977726323,0.450180594034428,0.22779587020481
"10831","PPM1B",-0.0537340039747806,0.450297094652075,0.22783378533755
"10832","ECI1",-0.0537155052024473,0.450453359407344,0.227876126778391
"10833","S100A10",-0.0537098581475873,0.45050106785348,0.227876126778391
"10834","RLF",-0.0537093316972216,0.450505515648779,0.227876126778391
"10835","GNA12",0.0536885343114702,0.450681245194064,0.227943977107637
"10836","DDX51",0.0536697198231371,0.450840253148889,0.228003358308038
"10837","IL1RL1",0.0536376216905462,0.451111598476555,0.228119535667423
"10838","ZGPAT",0.0536273521598536,0.451198432472531,0.228142395926039
"10839","PARP8",-0.0535743998333682,0.451646319330318,0.228324108677065
"10840","FRAS1",0.0535736833395721,0.451652381358635,0.228324108677065
"10841","ZNF480",-0.0535700895282784,0.451682788151172,0.228324108677065
"10842","SLC25A30",-0.0535483482437659,0.45186676290301,0.228396041427735
"10843","IPO5",0.053537411456871,0.451959325847426,0.228421761077119
"10844","MSR1",0.053531063913572,0.452013052825987,0.228427849965655
"10845","HSPE1-MOB4",0.0535053683648725,0.452230582017415,0.228516708654119
"10846","TXN2",0.0534850726127556,0.452402439878083,0.228582474898636
"10847","EEF1G",0.053438798615425,0.45279440966238,0.22873834754172
"10848","MIR3654",0.053438798615425,0.45279440966238,0.22873834754172
